film_vote_count,film_popularity,film_budget,film_revenue,film_rating,days_since_film_release,film_runtime_min,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,days_since_album_release,n_tracks,composer_album_count,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,us_score_nominee_count,us_song_nominee_count,bafta_nominee,log_lfm_album_listeners
525,3.581,0,1641235,6.7,3427,108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3317.0,21.0,11,0,0,0,0,0,0,0,0,0,0,2.5649493574615367
2329,3.5129,50000000,56722693,4.921,3647,100,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3641.0,16.0,18,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
3029,3.4658,0,1447740,7.7,3342,118,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,16.0,20,0,0,0,0,0,0,0,0,0,0,3.4339872044851463
8001,3.1255,125000000,240700000,5.43,3328,116,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3683.0,21.0,9,0,0,0,0,0,0,0,0,0,0,2.079441541679836
1710,2.9847,20000000,14880939,6.622,3650,120,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3312.0,10.0,25,0,0,0,0,0,0,0,0,1,0,7.091742115095153
4730,2.9585,12000000,37600000,7.301,3460,102,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3452.0,14.0,4,0,0,0,0,0,0,1,0,0,0,4.48863636973214
4695,2.8911,106000000,119520023,6.804,3356,124,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,3361.0,13.0,11,0,0,0,0,0,0,0,0,0,0,4.406719247264253
3870,2.799,7000000,3400000,6.509,3532,118,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3508.0,23.0,6,1,1,1,0,0,0,0,0,0,0,7.955074273262696
13477,2.7798,150000000,690860472,7.564,3397,107,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3361.0,59.0,5,0,0,0,0,1,0,0,0,3,0,4.912654885736052
527,2.7406,14000000,13819139,6.7,3354,111,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3263.0,21.0,6,0,1,0,0,0,0,0,0,0,0,3.044522437723423
713,2.7325,0,5681622,6.5,3522,104,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,18.0,1,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
1332,2.7154,20000000,9500000,6.592,3529,86,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3529.0,27.0,2,0,0,1,1,1,0,0,0,0,0,3.6635616461296463
546,2.6811,5000000,388789,5.5,3524,95,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,1,0,0,0,0,0,0,0,0,0,0,0.0
1586,2.0853,50000000,25035950,6.765,3508,140,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3508.0,2.0,9,0,0,0,0,0,0,0,0,0,0,8.878218658092228
3089,2.058,27000000,93282604,6.436,3551,99,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,13.0,12,0,1,0,0,0,0,0,0,0,0,7.413970290190444
1936,2.0003,10000000,23730891,7.192,3649,111,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,14.0,10,0,0,0,0,0,0,0,0,0,0,0.0
1212,1.9509,7000000,5664764,7.315,3321,118,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3333.0,19.0,1,0,0,0,0,0,0,0,0,0,0,3.258096538021482
1230,1.8983,13000000,0,7.148,3612,148,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,,23.0,22,0,1,0,0,0,0,0,0,0,0,1.791759469228055
1937,1.7475,0,4937677,6.495,3586,97,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,3267.0,30.0,19,0,0,0,0,0,0,0,0,0,0,2.19722457733622
1055,1.7223,18000000,90632641,5.982,3601,94,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3599.0,21.0,13,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1616,1.7092,5000000,11792942,6.171,3607,89,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,17.0,10,0,1,0,0,0,0,0,0,0,0,1.0986122886681098
2785,1.6874,1000000,354835,6.427,3585,100,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3587.0,16.0,18,0,0,0,0,0,0,0,0,0,0,3.091042453358316
933,1.5001,0,2093725,7.0,3585,96,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,15.0,25,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
950,1.4171,9000000,8996802,6.697,3375,123,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,20.0,4,0,0,0,0,0,0,0,0,0,0,2.995732273553991
629,1.3251,21500000,6817535,5.579,3522,98,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,15.0,2,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
743,1.2218,18500000,0,6.832,3650,119,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,17.0,5,0,0,0,0,0,0,0,0,0,0,3.218875824868201
1637,1.0999,7400000,9231823,7.206,3419,99,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,17.0,5,0,0,0,0,0,0,0,0,0,0,4.430816798843313
614,1.0161,0,53647,6.124,3389,104,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,13.0,1,0,0,0,0,0,0,0,0,0,0,2.5649493574615367
559,0.915,8500000,15861566,6.554,3431,120,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3389.0,21.0,16,0,0,0,0,0,0,0,0,0,0,3.4657359027997265
3386,0.2856,40000000,312242626,6.103,3326,107,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3291.0,17.0,3,1,1,1,0,0,0,0,0,0,0,5.537334267018537
20566,26.5428,175000000,814641172,8.199,3018,105,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3013.0,35.0,25,0,0,0,0,0,0,1,0,3,0,4.442651256490317
19999,20.5413,35000000,719766009,7.239,3069,135,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,3317.0,38.0,20,0,0,0,0,0,0,0,0,0,0,10.54663008173554
20639,16.3469,149000000,823970682,7.212,3168,141,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3165.0,15.0,9,0,1,0,0,0,0,0,0,0,0,10.583093462529408
14688,15.7784,150000000,259239658,7.589,3041,164,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2997.0,24.0,23,1,0,1,0,0,1,0,1,0,1,6.98100574072173
5934,15.4987,175000000,149175066,6.554,3188,126,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3317.0,32.0,25,0,0,0,0,0,0,0,0,0,0,4.543294782270004
21641,11.0017,180000000,855301806,7.583,3043,131,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3004.0,23.0,13,0,1,0,0,0,0,0,0,0,0,6.47543271670409
20062,9.9046,97000000,619021436,7.819,3259,137,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3207.0,25.0,24,0,1,0,0,0,0,0,0,0,0,2.9444389791664403
16499,9.5168,34000000,226945087,7.4,3139,113,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2952.0,23.0,16,0,0,1,1,0,1,0,0,0,1,8.201934351194222
12556,9.2454,3500000,43143046,8.1,3109,132,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3317.0,17.0,1,0,0,0,0,0,0,0,0,2,0,5.568344503761097
16027,8.7575,300000000,1332698830,6.761,2971,152,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3317.0,20.0,6,0,1,0,0,0,0,0,1,0,1,6.849066282633458
2073,7.8262,0,1906640,6.6,3140,115,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3011.0,31.0,3,0,0,0,0,0,0,0,0,0,0,6.684611727667927
14219,7.0014,90000000,995339117,6.818,2975,119,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,29.0,16,0,0,0,0,0,0,0,0,0,0,4.219507705176107
6573,6.6765,217000000,605425157,6.054,3151,154,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3144.0,34.0,10,0,0,0,0,0,0,0,0,0,0,3.784189633918261
9863,6.5433,84000000,459066134,7.867,2964,105,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2976.0,11.0,15,0,0,0,0,1,0,0,0,3,0,5.902633333401366
12622,6.2976,19500000,195300000,7.2,2983,123,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,3317.0,26.0,20,0,0,0,0,0,0,0,3,0,1,4.127134385045092
7823,5.6693,177200000,225973340,6.6,3118,137,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3116.0,32.0,20,0,1,0,0,1,0,0,0,0,0,6.16541785423142
5900,5.2539,15000000,306592201,6.6,3103,110,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3317.0,24.0,20,0,0,0,0,0,0,0,0,0,0,4.02535169073515
8875,5.1058,10000000,79000000,7.3,3074,94,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2952.0,15.0,1,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
10355,4.9469,55000000,352800000,6.705,3011,114,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3068.0,24.0,6,0,1,0,0,0,0,0,0,0,0,4.820281565605037
3020,4.7216,111000000,295038508,7.2,2975,108,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2972.0,16.0,10,0,0,0,0,0,0,0,0,1,0,6.744059186311348
1313,4.6418,38000000,125427681,6.272,3166,89,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3158.0,24.0,18,0,0,0,0,0,0,0,0,0,0,7.562161631225652
7496,4.6311,125000000,409231607,5.518,3161,110,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,3158.0,36.0,25,0,0,0,0,0,0,0,0,0,0,3.091042453358316
10642,4.5658,15000000,162729321,8.062,2983,115,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2997.0,19.0,16,0,1,0,1,0,0,1,2,0,0,2.302585092994046
5400,4.4352,30000000,150847207,7.4,2992,125,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3317.0,17.0,10,0,1,0,0,0,0,0,1,0,0,5.529429087511423
2666,4.1765,40000000,290132513,7.5,3005,104,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3317.0,23.0,10,0,1,0,0,0,0,0,0,0,0,2.302585092994046
6061,4.0941,11000000,53900000,7.5,2977,120,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2979.0,16.0,1,0,0,0,0,1,1,0,0,0,0,3.258096538021482
2447,3.9173,55000000,36976336,6.9,2962,134,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,,19.0,9,0,1,0,0,0,0,0,0,0,0,7.221835825288449
1354,3.9029,22000000,13025860,6.3,2997,122,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3317.0,15.0,17,0,0,0,0,0,0,0,0,0,0,8.265907334155747
6496,3.7716,30000000,100014025,6.433,3111,115,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3116.0,16.0,10,0,0,0,0,1,1,0,0,0,0,10.836851700599572
1138,3.7693,70000000,123081555,6.518,3054,101,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3317.0,22.0,13,0,0,0,0,0,0,0,0,0,0,4.605170185988092
2445,3.5897,100000,1929659,7.079,3204,93,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,3123.0,12.0,7,0,0,0,0,1,0,0,0,0,0,5.973809611869261
2833,3.5272,35000000,145374099,6.973,3047,113,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,15.0,6,1,0,1,0,0,0,0,0,0,0,7.732369222284388
4835,3.5113,50000000,133511855,6.9,3088,115,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,12.0,17,0,0,0,0,0,0,0,0,0,0,2.772588722239781
3017,3.2597,2000000,3283369,7.215,3095,102,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3096.0,13.0,2,1,0,1,0,0,0,0,0,0,0,5.579729825986222
3737,3.0286,29000000,48453605,6.731,3089,119,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,15.0,3,0,0,0,0,0,0,0,0,0,0,7.821242083523558
4802,2.9046,50000000,179769467,7.003,2962,116,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3317.0,10.0,6,0,1,0,0,0,0,0,2,0,0,4.605170185988092
3917,2.8975,30000000,59284015,7.2,2977,140,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,20.0,25,0,0,0,0,0,0,0,0,0,0,4.31748811353631
873,2.5953,9000000,22088533,7.132,3095,127,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3317.0,14.0,3,0,0,0,0,0,0,0,0,0,0,3.80666248977032
2066,2.5049,13000000,24600000,7.0,3025,107,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,16.0,2,0,0,0,0,0,0,0,0,0,0,4.382026634673881
7351,2.5032,125000000,527965936,6.454,3236,97,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,20.0,3,0,1,0,0,0,0,0,0,0,0,1.0986122886681098
973,2.4275,0,2049844,6.379,3069,115,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,,22.0,1,0,0,0,0,0,0,0,0,0,0,4.23410650459726
2953,2.3426,25000000,84618541,6.692,3222,96,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3228.0,16.0,20,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
588,2.2729,10000000,0,6.423,2999,86,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,22.0,4,0,0,0,0,0,0,0,0,1,0,1.0986122886681098
1354,2.1645,25000000,26800152,6.131,3236,100,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3228.0,28.0,6,0,0,0,0,0,0,0,0,0,0,0.0
1545,2.0996,20000000,26152835,7.32,3235,126,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3228.0,13.0,15,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
2173,2.0647,28000000,130560428,6.32,3102,104,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3010.0,16.0,13,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
2486,2.0363,35000000,62832209,6.7,3040,109,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,20.0,8,0,0,0,0,0,0,0,0,0,0,3.951243718581428
629,2.0215,0,0,6.607,3187,133,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,3179.0,17.0,4,0,0,0,0,0,0,0,0,0,0,0.0
2360,1.9089,50000000,56996304,6.48,2963,132,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,,26.0,25,0,0,0,0,0,0,0,0,0,0,7.8383433155571165
2210,1.8331,15000000,3029287,6.28,3222,109,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,3221.0,11.0,21,0,1,0,0,0,0,0,0,0,0,2.302585092994046
503,1.7726,0,0,6.689,3013,26,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3317.0,1.0,25,0,0,0,0,0,0,0,0,0,0,6.597145701886651
1775,1.641,25000000,12751667,5.9,3019,105,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3018.0,23.0,20,0,0,0,0,0,0,0,0,0,0,4.204692619390966
3273,1.6098,18000000,41681746,6.943,3291,117,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3317.0,15.0,1,0,0,1,1,1,1,0,0,0,0,4.948759890378168
1545,1.4968,30000000,8484418,7.0,3053,119,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,23.0,2,0,0,0,0,0,0,0,0,0,0,2.5649493574615367
