"tmdb_id","release_group_id","artist_credit_id","position","artist_id","credited_name","join_phrase","is_primary_artist"
266647,1571583,49872,0,49872,John Powell,"",true
481848,2321107,49872,0,49872,John Powell,"",true
619730,3079878,49872,0,49872,John Powell,"",true
166428,2102586,49872,0,49872,John Powell,"",true
348350,1975989,49872,0,49872,John Powell,"",true
979660,4137653,50837,0,50837,Raphael Saadiq,"",true
828947,3076843,51303,0,51303,John Frizzell,"",true
462332,2153176,51504,0,51504,James Holden,"",true
449562,2158203,52091,0,52091,Anne Dudley,"",true
454527,2885024,52091,0,52091,Anne Dudley,"",true
337674,1853159,52091,0,52091,Anne Dudley,"",true
1186957,3502352,52091,0,52091,Anne Dudley,"",true
836526,3119214,52629,0,52629,Mauro Pagani,"",true
325138,1637149,55272,0,55272,Anu Malik,"",true
518497,1011896,55272,0,55272,Anu Malik,"",true
658075,3072650,55272,0,55272,Anu Malik,"",true
456565,1948996,55272,0,55272,Anu Malik,"",true
496327,2192929,55272,0,55272,Anu Malik,"",true
413548,3509642,55272,0,55272,Anu Malik,"",true
136799,1655816,55795,0,55795,Justin Timberlake,"",true
413576,1975106,55998,0,55998,Liars,"",true
344641,4294959,56404,0,56404,Scratch Massive,"",true
429416,2328236,56408,0,56408,Émilie Simon,"",true
246655,1660519,57032,0,57032,John Ottman,"",true
446021,2044553,57042,0,57042,Michael Giacchino,"",true
621587,3501089,57042,0,57042,Michael Giacchino,"",true
382614,1826846,57042,0,57042,Michael Giacchino,"",true
414906,2908720,57042,0,57042,Michael Giacchino,"",true
188927,1687698,57042,0,57042,Michael Giacchino,"",true
135397,1531340,57042,0,57042,Michael Giacchino,"",true
269149,1620942,57042,0,57042,Michael Giacchino,"",true
281338,1827690,57042,0,57042,Michael Giacchino,"",true
634649,2843698,57042,0,57042,Michael Giacchino,"",true
260513,1987435,57042,0,57042,Michael Giacchino,"",true
507086,2995405,57042,0,57042,Michael Giacchino,"",true
150540,1539943,57042,0,57042,Michael Giacchino,"",true
284052,1715595,57042,0,57042,Michael Giacchino,"",true
330459,1734291,57042,0,57042,Michael Giacchino,"",true
158852,1527294,57042,0,57042,Michael Giacchino,"",true
906126,3518222,57042,0,57042,Michael Giacchino,"",true
596161,2517932,57042,0,57042,Michael Giacchino,"",true
639720,3709193,57042,0,57042,Michael Giacchino,"",true
515001,2249583,57042,0,57042,Michael Giacchino,"",true
76757,1489323,57042,0,57042,Michael Giacchino,"",true
894205,3100440,57042,0,57042,Michael Giacchino,"",true
1084242,4456798,57042,0,57042,Michael Giacchino,"",true
315635,1813686,57042,0,57042,Michael Giacchino,"",true
718789,3004463,57042,0,57042,Michael Giacchino,"",true
351286,1987433,57042,0,57042,Michael Giacchino,"",true
429617,2188377,57042,0,57042,Michael Giacchino,"",true
505205,3062247,58936,0,58936,Laurent Petitgand,"",true
592831,3858834,59649,0,59649,Osvaldo Golijov,"",true
633172,2733479,59834,0,59834,Udo Lindenberg,"",true
490000,2058259,60244,0,60244,Zammuto,"",true
338544,4265934,60673,0,60673,Nicholas Pike,"",true
926899,2873237,61861,0,61861,Gustavo Santaolalla,"",true
522402,2808813,61861,0,61861,Gustavo Santaolalla,"",true
1069387,4057018,61861,0,61861,Gustavo Santaolalla,"",true
432614,1879944,61861,0,61861,Gustavo Santaolalla,"",true
491283,2239573,61919,0,61919,Renée Zellweger,"",true
286519,3234029,62639,0,62639,The American Boychoir,"",true
390635,2597736,66503,0,66503,梶浦由記,"",true
283984,1968716,66503,0,66503,梶浦由記,"",true
390634,2215172,66503,0,66503,梶浦由記,"",true
342473,1786269,66623,0,66623,Klaus Badelt,"",true
413658,1786262,66623,0,66623,Klaus Badelt,"",true
922830,3278555,67210,0,67210,Vitalic,"",true
300669,1745849,68000,0,68000,Roque Baños,"",true
205775,1599164,68000,0,68000,Roque Baños,"",true
446807,2060768,68000,0,68000,Roque Baños,"",true
348537,2359726,68000,0,68000,Roque Baños,"",true
751237,2966741,68000,0,68000,Roque Baños,"",true
517324,2028479,68000,0,68000,Roque Baños,"",true
482373,2784066,68000,0,68000,Roque Baños,"",true
297725,1991852,68000,0,68000,Roque Baños,"",true
335778,1643156,68000,0,68000,Roque Baños,"",true
588009,2359802,68000,0,68000,Roque Baños,"",true
241257,1580990,68000,0,68000,Roque Baños,"",true
399035,1911979,68000,0,68000,Roque Baños,"",true
505600,2185749,69771,0,69771,Dan the Automator,"",true
824281,3655427,69771,0,69771,Dan the Automator,"",true
351183,3264164,69923,0,69923,Krishna Lévy,"",true
799546,4490694,70975,0,70975,Linda Perry,"",true
795859,4490641,70975,0,70975,Linda Perry,"",true
823147,4490710,70975,0,70975,Linda Perry,"",true
971606,4191086,70975,0,70975,Linda Perry,"",true
332872,1815813,72147,0,72147,Alberto Iglesias,"",true
671577,3327160,72147,0,72147,Alberto Iglesias,"",true
280840,1571358,72147,0,72147,Alberto Iglesias,"",true
766798,2784073,72147,0,72147,Alberto Iglesias,"",true
814312,2800841,72147,0,72147,Alberto Iglesias,"",true
519010,2133854,72147,0,72147,Alberto Iglesias,"",true
438373,2103144,72147,0,72147,Alberto Iglesias,"",true
537021,2094283,72147,0,72147,Alberto Iglesias,"",true
440374,1863701,72147,0,72147,Alberto Iglesias,"",true
1088514,3888070,72147,0,72147,Alberto Iglesias,"",true
963765,3327159,72147,0,72147,Alberto Iglesias,"",true
1045770,3595627,73904,0,73904,Thomas Bangalter,"",true
807132,4404192,74295,0,74295,Nigel Westlake,"",true
457258,1991407,74295,0,74295,Nigel Westlake,"",true
549294,2575557,75264,0,75264,The Album Leaf,"",true
843621,3236873,75264,0,75264,The Album Leaf,"",true
430231,1966266,75264,0,75264,The Album Leaf,"",true
640882,2369903,75264,0,75264,The Album Leaf,"",true
642538,2982939,77146,0,77146,大友良英,"",true
475930,2125032,77161,0,77161,M83,"",true
356296,2723706,77161,0,77161,M83,"",true
878608,4506828,77161,0,77161,M83,"",true
325758,2812021,77351,0,77351,Thor,"",true
1027160,135013,79164,0,79164,Philippe Vachey,"",true
455207,2018943,79430,0,79430,Brian Tyler,"",true
502356,3271484,79430,0,79430,Brian Tyler,"",true
425274,4471985,79430,0,79430,Brian Tyler,"",true
300693,1586126,79430,0,79430,Brian Tyler,"",true
578701,2676453,79430,0,79430,Brian Tyler,"",true
967022,3675741,79430,0,79430,Brian Tyler,"",true
305470,1784302,79430,0,79430,Brian Tyler,"",true
291805,1683768,79430,0,79430,Brian Tyler,"",true
337339,1794075,79430,0,79430,Brian Tyler,"",true
522938,2232475,79430,0,79430,Brian Tyler,"",true
698687,3851099,79430,0,79430,Brian Tyler,"",true
168259,1519039,79430,0,79430,Brian Tyler,"",true
385128,2714991,79430,0,79430,Brian Tyler,"",true
545333,2114033,79430,0,79430,Brian Tyler,"",true
1214931,4445895,79430,0,79430,Brian Tyler,"",true
282035,1816534,79430,0,79430,Brian Tyler,"",true
630566,2517388,79430,0,79430,Brian Tyler,"",true
293452,2316148,79430,0,79430,Brian Tyler,"",true
567609,2217995,79430,0,79430,Brian Tyler,"",true
458897,2262666,79430,0,79430,Brian Tyler,"",true
340001,1586126,79430,0,79430,Brian Tyler,"",true
646385,2865255,79430,0,79430,Brian Tyler,"",true
489984,2085300,79430,0,79430,Brian Tyler,"",true
487297,2114033,79430,0,79430,Brian Tyler,"",true
1111873,3675741,79430,0,79430,Brian Tyler,"",true
420821,2978045,79430,0,79430,Brian Tyler,"",true
666750,2404944,80800,0,80800,Mark McKenzie,"",true
300803,1586612,80800,0,80800,Mark McKenzie,"",true
376540,1942153,82973,0,82973,Marco Beltrami,"",true
800158,3819650,82973,0,82973,Marco Beltrami,"",true
372343,1872962,82973,0,82973,Marco Beltrami,"",true
580489,2777426,82973,0,82973,Marco Beltrami,"",true
447332,1952863,82973,0,82973,Marco Beltrami,"",true
970347,3819650,82973,0,82973,Marco Beltrami,"",true
205584,1630307,82973,0,82973,Marco Beltrami,"",true
263115,1774498,82973,0,82973,Marco Beltrami,"",true
515042,2059695,82973,0,82973,Marco Beltrami,"",true
520763,2688439,82973,0,82973,Marco Beltrami,"",true
891699,3524760,82973,0,82973,Marco Beltrami,"",true
271969,1694129,82973,0,82973,Marco Beltrami,"",true
968051,3418000,82973,0,82973,Marco Beltrami,"",true
649609,3279576,82973,0,82973,Marco Beltrami,"",true
249070,1570924,82973,0,82973,Marco Beltrami,"",true
266396,1570116,82973,0,82973,Marco Beltrami,"",true
384262,3676571,84354,0,84354,Kaada,"",true
619441,2072637,85257,0,85257,Apparat,"",true
538858,2657649,85282,0,85282,Jesper Kyd,"",true
721138,2512134,86296,0,86296,Don Diablo,"",true
629354,2015647,88698,0,88698,Dave Grohl,"",true
547258,2015647,88698,0,88698,Dave Grohl,"",true
361292,2027534,88971,0,88971,Thom Yorke,"",true
1037051,3680251,88971,0,88971,Thom Yorke,"",true
334026,1870028,89933,0,89933,Boom Bip,"",true
582309,310583,91091,0,91091,Baal,"",true
571655,2663671,91952,0,91952,Ron Goodwin,"",true
398947,1863696,92267,0,92267,Rolfe Kent,"",true
301337,1902757,92267,0,92267,Rolfe Kent,"",true
394741,2138174,92267,0,92267,Rolfe Kent,"",true
550440,2478395,92267,0,92267,Rolfe Kent,"",true
333667,1787907,92267,0,92267,Rolfe Kent,"",true
364877,4379821,99714,0,99714,David Helfgott,"",true
586101,2528791,100154,0,100154,Sia,"",true
376494,1670848,100154,0,100154,Sia,"",true
837548,2399729,100154,0,100154,Sia,"",true
418437,1670848,100154,0,100154,Sia,"",true
371608,1958701,101235,0,101235,Adrian Johnston,"",true
374251,2025073,102474,0,102474,René Aubry,"",true
494603,1925641,102474,0,102474,René Aubry,"",true
537655,2244794,102474,0,102474,René Aubry,"",true
1058054,3921452,102474,0,102474,René Aubry,"",true
655424,2323022,102474,0,102474,René Aubry,"",true
570701,2199531,102474,0,102474,René Aubry,"",true
779611,2577799,102474,0,102474,René Aubry,"",true
463272,2041419,105324,0,105324,Howard Goodall,"",true
273481,1569448,107106,0,107106,Jóhann Jóhannsson,"",true
414001,1921675,107106,0,107106,Jóhann Jóhannsson,"",true
329865,1722789,107106,0,107106,Jóhann Jóhannsson,"",true
460885,2031516,107106,0,107106,Jóhann Jóhannsson,"",true
492719,2321075,107177,0,107177,服部隆之,"",true
503128,2599107,107574,0,107574,Thomas Dybdahl,"",true
367066,648086,109917,0,109917,Jack Nitzsche,"",true
455531,648086,109917,0,109917,Jack Nitzsche,"",true
837938,3141922,110757,0,110757,Animal Collective,"",true
263341,1862461,111095,0,111095,梅林茂,"",true
416682,4298668,111164,0,111164,Leonard Rosenman,"",true
776659,593400,113775,0,113775,Jay Ungar & Molly Mason,"",true
397722,2006571,115727,0,115727,Erik Friedlander,"",true
717514,2189788,117794,0,117794,Martin Galway,"",true
749004,2743900,117798,0,117798,Para One,"",true
414018,3894469,119498,0,119498,The Octopus Project,"",true
1015634,3974084,119498,0,119498,The Octopus Project,"",true
594692,3036334,120298,0,120298,Courtney Love,"",true
698860,3036334,120298,0,120298,Courtney Love,"",true
1126166,4021229,120423,0,120423,Antonio Pinto,"",true
1023915,4127113,120423,0,120423,Antonio Pinto,"",true
607430,2812073,120423,0,120423,Antonio Pinto,"",true
536841,2206093,120423,0,120423,Antonio Pinto,"",true
491480,2128582,120423,0,120423,Antonio Pinto,"",true
552269,3512539,120423,0,120423,Antonio Pinto,"",true
594767,3248376,120977,0,120977,Christophe Beck,"",true
1059064,3802191,120977,0,120977,Christophe Beck,"",true
102899,1552111,120977,0,120977,Christophe Beck,"",true
253626,1575617,120977,0,120977,Christophe Beck,"",true
550988,2741580,120977,0,120977,Christophe Beck,"",true
396806,1972559,120977,0,120977,Christophe Beck,"",true
227973,1580749,120977,0,120977,Christophe Beck,"",true
640146,3221852,120977,0,120977,Christophe Beck,"",true
640146,3221857,120977,0,120977,Christophe Beck,"",true
961323,3356379,120977,0,120977,Christophe Beck,"",true
433471,1825266,120977,0,120977,Christophe Beck,"",true
363088,2006581,120977,0,120977,Christophe Beck,"",true
1013860,3147638,123002,0,123002,J. Peter Robinson,"",true
398181,1934203,123116,0,123116,Jonny Greenwood,"",true
784167,2817334,123116,0,123116,Jonny Greenwood,"",true
760919,2799975,123116,0,123116,Jonny Greenwood,"",true
784167,2799975,123116,0,123116,Jonny Greenwood,"",true
1054867,4374212,123116,0,123116,Jonny Greenwood,"",true
716612,2811034,123116,0,123116,Jonny Greenwood,"",true
760919,2817334,123116,0,123116,Jonny Greenwood,"",true
400617,1903228,123116,0,123116,Jonny Greenwood,"",true
600583,2817334,123116,0,123116,Jonny Greenwood,"",true
331781,1595119,124098,0,124098,Amy Winehouse,"",true
362136,1582517,126498,0,126498,Himesh Reshammiya,"",true
381418,1609463,126498,0,126498,Himesh Reshammiya,"",true
729700,3044451,126498,0,126498,Himesh Reshammiya,"",true
545620,2085487,126498,0,126498,Himesh Reshammiya,"",true
1032425,3731582,126582,0,126582,Viggo Mortensen,"",true
516729,3907533,134347,0,134347,Dario Marianelli,"",true
424783,2079787,134347,0,134347,Dario Marianelli,"",true
615666,2827511,134347,0,134347,Dario Marianelli,"",true
967847,3641604,134347,0,134347,Dario Marianelli,"",true
346648,1883394,134347,0,134347,Dario Marianelli,"",true
413518,2287141,134347,0,134347,Dario Marianelli,"",true
253412,1569144,134347,0,134347,Dario Marianelli,"",true
521034,2468563,134347,0,134347,Dario Marianelli,"",true
313297,1687214,134347,0,134347,Dario Marianelli,"",true
1006176,2967537,135408,0,135408,Belinda,"",true
760195,2321123,138100,0,138100,Vector Lovers,"",true
667216,3203763,138232,0,138232,Tim Hecker,"",true
460064,1990211,140170,0,140170,Debbie Wiseman,"",true
557648,1719189,140604,0,140604,Jonathan Larson,"",true
537116,2822845,140604,0,140604,Jonathan Larson,"",true
557648,2098326,140604,0,140604,Jonathan Larson,"",true
1183761,3899335,140916,0,140916,Paolo Buonvino,"",true
254172,3101636,140916,0,140916,Paolo Buonvino,"",true
271969,2285059,142472,0,142472,Miklós Rózsa,"",true
383498,1968847,142599,0,142599,Tyler Bates,"",true
341006,1787904,142599,0,142599,Tyler Bates,"",true
283995,1796827,142599,0,142599,Tyler Bates,"",true
755566,3051241,142599,0,142599,Tyler Bates,"",true
384018,2205689,142599,0,142599,Tyler Bates,"",true
1023922,3764286,142599,0,142599,Tyler Bates,"",true
328425,2547168,144246,0,144246,Stefan Nilsson,"",true
710080,2547168,144246,0,144246,Stefan Nilsson,"",true
459828,2022237,144790,0,144790,William Ross,"",true
489929,2022237,144790,0,144790,William Ross,"",true
456483,3385679,144790,0,144790,William Ross,"",true
266353,4301861,144790,0,144790,William Ross,"",true
633657,3091945,144827,0,144827,Theodore Shapiro,"",true
974573,4164381,144827,0,144827,Theodore Shapiro,"",true
1267905,4322113,144827,0,144827,Theodore Shapiro,"",true
1368166,4523320,144827,0,144827,Theodore Shapiro,"",true
471507,2063816,144827,0,144827,Theodore Shapiro,"",true
431693,2287148,144827,0,144827,Theodore Shapiro,"",true
446893,2366079,144827,0,144827,Theodore Shapiro,"",true
329833,1825569,144827,0,144827,Theodore Shapiro,"",true
901362,3498027,144827,0,144827,Theodore Shapiro,"",true
484247,2031519,144827,0,144827,Theodore Shapiro,"",true
1368166,4523321,144827,0,144827,Theodore Shapiro,"",true
294016,1588997,144827,0,144827,Theodore Shapiro,"",true
779782,3110001,144827,0,144827,Theodore Shapiro,"",true
345920,1825289,144827,0,144827,Theodore Shapiro,"",true
525661,2281313,144827,0,144827,Theodore Shapiro,"",true
238713,1825564,144827,0,144827,Theodore Shapiro,"",true
268531,1825281,144827,0,144827,Theodore Shapiro,"",true
43074,1678324,144827,0,144827,Theodore Shapiro,"",true
601470,2768353,144827,0,144827,Theodore Shapiro,"",true
306947,1825571,144827,0,144827,Theodore Shapiro,"",true
358632,3719012,145098,0,145098,浜渦正志,"",true
813152,2715193,145308,0,145308,Christopher Gordon,"",true
590304,3380019,145308,0,145308,Christopher Gordon,"",true
336804,1557508,145719,0,145719,Warren Ellis,"",true
446132,1861998,145719,0,145719,Warren Ellis,"",true
405050,1798116,145719,0,145719,Warren Ellis,"",true
329013,3823959,146108,0,146108,池頼広,"",true
455476,3434078,146108,0,146108,池頼広,"",true
525661,2273263,146864,0,146864,Regina Spektor,"",true
370234,1049418,147693,0,147693,Ernest Gold,"",true
495764,2316865,149103,0,149103,Daniel Pemberton,"",true
446791,1902582,149103,0,149103,Daniel Pemberton,"",true
629542,2936075,149103,0,149103,Daniel Pemberton,"",true
402900,1999704,149103,0,149103,Daniel Pemberton,"",true
478682,1780735,149103,0,149103,Daniel Pemberton,"",true
324857,2077508,149103,0,149103,Daniel Pemberton,"",true
664469,3103512,149103,0,149103,Daniel Pemberton,"",true
396371,1908761,149103,0,149103,Daniel Pemberton,"",true
1175942,4289868,149103,0,149103,Daniel Pemberton,"",true
321697,1608636,149103,0,149103,Daniel Pemberton,"",true
504562,2252476,149103,0,149103,Daniel Pemberton,"",true
956842,3773137,149103,0,149103,Daniel Pemberton,"",true
556984,2501734,149103,0,149103,Daniel Pemberton,"",true
390061,1863698,149103,0,149103,Daniel Pemberton,"",true
913814,3007941,149103,0,149103,Daniel Pemberton,"",true
942074,3773137,149103,0,149103,Daniel Pemberton,"",true
766475,3080475,149103,0,149103,Daniel Pemberton,"",true
726887,2462430,149103,0,149103,Daniel Pemberton,"",true
517088,2831949,149103,0,149103,Daniel Pemberton,"",true
947763,3907331,149103,0,149103,Daniel Pemberton,"",true
365620,3543987,149103,0,149103,Daniel Pemberton,"",true
829280,3123661,149103,0,149103,Daniel Pemberton,"",true
203801,1559657,149103,0,149103,Daniel Pemberton,"",true
274857,1798563,149103,0,149103,Daniel Pemberton,"",true
680058,2819215,149103,0,149103,Daniel Pemberton,"",true
436830,1780735,149103,0,149103,Daniel Pemberton,"",true
497582,2480647,149103,0,149103,Daniel Pemberton,"",true
613658,2819215,149103,0,149103,Daniel Pemberton,"",true
993710,4010617,150772,0,150772,Christopher Lennertz,"",true
252838,4079246,150772,0,150772,Christopher Lennertz,"",true
1106289,4308952,150772,0,150772,Christopher Lennertz,"",true
587807,2621046,150772,0,150772,Christopher Lennertz,"",true
718919,4077690,150772,0,150772,Christopher Lennertz,"",true
335640,4077690,150772,0,150772,Christopher Lennertz,"",true
323675,1683217,150772,0,150772,Christopher Lennertz,"",true
137116,1791045,150772,0,150772,Christopher Lennertz,"",true
339846,1822763,150772,0,150772,Christopher Lennertz,"",true
425001,3064309,150772,0,150772,Christopher Lennertz,"",true
864959,3110007,150772,0,150772,Christopher Lennertz,"",true
1001884,3953631,150772,0,150772,Christopher Lennertz,"",true
1125950,1375213,151121,0,151121,Alexandre Desplat,"",true
852438,3025423,151121,0,151121,Alexandre Desplat,"",true
283552,1701300,151121,0,151121,Alexandre Desplat,"",true
412117,2171756,151121,0,151121,Alexandre Desplat,"",true
512056,2257666,151121,0,151121,Alexandre Desplat,"",true
246127,1569957,151121,0,151121,Alexandre Desplat,"",true
747188,3348768,151121,0,151121,Alexandre Desplat,"",true
914216,3101171,151121,0,151121,Alexandre Desplat,"",true
823452,3533443,151121,0,151121,Alexandre Desplat,"",true
399055,1893201,151121,0,151121,Alexandre Desplat,"",true
395458,1893177,151121,0,151121,Alexandre Desplat,"",true
967874,3182696,151121,0,151121,Alexandre Desplat,"",true
328111,1681394,151121,0,151121,Alexandre Desplat,"",true
555604,3141563,151121,0,151121,Alexandre Desplat,"",true
493551,2022127,151121,0,151121,Alexandre Desplat,"",true
331482,2280425,151121,0,151121,Alexandre Desplat,"",true
542178,2794338,151121,0,151121,Alexandre Desplat,"",true
804406,3916400,151121,0,151121,Alexandre Desplat,"",true
245168,1578484,151121,0,151121,Alexandre Desplat,"",true
315664,1707388,151121,0,151121,Alexandre Desplat,"",true
393710,1906241,151121,0,151121,Alexandre Desplat,"",true
1234821,4240708,151121,0,151121,Alexandre Desplat,"",true
483347,2280425,151121,0,151121,Alexandre Desplat,"",true
1137350,4202645,151121,0,151121,Alexandre Desplat,"",true
614911,2556133,151121,0,151121,Alexandre Desplat,"",true
339964,1832232,151121,0,151121,Alexandre Desplat,"",true
399174,1941601,151121,0,151121,Alexandre Desplat,"",true
832964,4045471,151121,0,151121,Alexandre Desplat,"",true
306819,1599168,151121,0,151121,Alexandre Desplat,"",true
1101448,4010603,151121,0,151121,Alexandre Desplat,"",true
799876,2925852,151121,0,151121,Alexandre Desplat,"",true
326285,1716541,151121,0,151121,Alexandre Desplat,"",true
440161,2022128,151121,0,151121,Alexandre Desplat,"",true
330636,1692441,151651,0,151651,Shankar-Ehsaan-Loy,"",true
381298,1611081,151651,0,151651,Shankar-Ehsaan-Loy,"",true
413588,1706003,151651,0,151651,Shankar-Ehsaan-Loy,"",true
513111,2950412,152260,0,152260,Max Richter,"",true
377264,1753991,152260,0,152260,Max Richter,"",true
457136,2072578,152260,0,152260,Max Richter,"",true
284689,1501978,152260,0,152260,Max Richter,"",true
376290,1762667,152260,0,152260,Max Richter,"",true
438808,2031972,152260,0,152260,Max Richter,"",true
423612,2151298,152260,0,152260,Max Richter,"",true
384680,1909435,152260,0,152260,Max Richter,"",true
419704,2950412,152260,0,152260,Max Richter,"",true
636706,3618704,152260,0,152260,Max Richter,"",true
436352,1855401,152260,0,152260,Max Richter,"",true
858024,4471754,152260,0,152260,Max Richter,"",true
621013,2467410,154063,0,154063,Stephen James Taylor,"",true
592863,2757463,154505,0,154505,Jennifer Hudson,"",true
350312,1788625,155194,0,155194,M.M. Keeravani,"",true
256040,1542461,155194,0,155194,M.M. Keeravani,"",true
357708,1595343,155194,0,155194,M.M. Keeravani,"",true
579974,2950671,155194,0,155194,M.M. Keeravani,"",true
848788,2178614,156721,0,156721,Laxmikant Pyarelal,"",true
542424,2103274,156735,0,156735,Minizza,"",true
361746,2417059,157980,0,157980,多和田吏,"",true
335777,1899594,159640,0,159640,Heitor Pereira,"",true
454640,2217909,159640,0,159640,Heitor Pereira,"",true
324852,1824076,159640,0,159640,Heitor Pereira,"",true
425148,2283802,159640,0,159640,Heitor Pereira,"",true
810171,3152336,159640,0,159640,Heitor Pereira,"",true
519182,3760687,159640,0,159640,Heitor Pereira,"",true
366668,2206100,159640,0,159640,Heitor Pereira,"",true
211672,1547527,159640,0,159640,Heitor Pereira,"",true
315162,3163932,159640,0,159640,Heitor Pereira,"",true
786302,4259672,159640,0,159640,Heitor Pereira,"",true
153518,1751786,159640,0,159640,Heitor Pereira,"",true
438148,3020299,159640,0,159640,Heitor Pereira,"",true
551910,4259672,159640,0,159640,Heitor Pereira,"",true
451618,3448919,167237,0,167237,Stelvio Cipriani,"",true
344120,3448177,167237,0,167237,Stelvio Cipriani,"",true
1101734,4035478,168732,0,168732,千住明,"",true
502897,2070166,169949,0,169949,Звери,"",true
977506,3248383,171621,0,171621,Philippe Rombi,"",true
394161,1834169,171621,0,171621,Philippe Rombi,"",true
377263,1705878,171621,0,171621,Philippe Rombi,"",true
451955,1834163,171621,0,171621,Philippe Rombi,"",true
663260,2768355,171621,0,171621,Philippe Rombi,"",true
818721,3434154,171621,0,171621,Philippe Rombi,"",true
298250,1878411,173871,0,173871,Charlie Clouser,"",true
602734,2686317,173871,0,173871,Charlie Clouser,"",true
766922,2686317,173871,0,173871,Charlie Clouser,"",true
504949,4060486,174039,0,174039,新世界楽曲雑技団,"",true
426814,2395785,174088,0,174088,Nathan Barr,"",true
514847,2340902,174088,0,174088,Nathan Barr,"",true
400710,1935174,174088,0,174088,Nathan Barr,"",true
463821,2034718,174088,0,174088,Nathan Barr,"",true
447818,4297113,175194,0,175194,Jeff Rona,"",true
433630,4064822,179615,0,179615,Kevin Kiner,"",true
445768,1798571,179780,0,179780,Philippe Sarde,"",true
336652,1871237,179780,0,179780,Philippe Sarde,"",true
239573,4418386,179789,0,179789,Alex Wurman,"",true
225728,1668489,181595,0,181595,Daemonia Nymphe,"",true
429710,2928641,182062,0,182062,Pino Donaggio,"",true
455957,2180749,182062,0,182062,Pino Donaggio,"",true
460571,2449247,182453,0,182453,Guy Farley,"",true
576920,2591314,182453,0,182453,Guy Farley,"",true
360251,4322422,185584,0,185584,Hans J. Salter,"",true
471858,4322422,185584,0,185584,Hans J. Salter,"",true
394692,1611505,188156,0,188156,Ciara,"",true
339984,4349181,188964,0,188964,Carlo Siliotto,"",true
369894,2413929,189546,0,189546,Aaron Zigman,"",true
333385,2413918,189546,0,189546,Aaron Zigman,"",true
345664,2413918,189546,0,189546,Aaron Zigman,"",true
425001,2531321,189546,0,189546,Aaron Zigman,"",true
921643,3191954,189546,0,189546,Aaron Zigman,"",true
1443940,4412047,189546,0,189546,Aaron Zigman,"",true
1061699,3951042,189546,0,189546,Aaron Zigman,"",true
385735,1780649,189556,0,189556,Nicolas Errèra,"",true
1419406,4510121,189556,0,189556,Nicolas Errèra,"",true
1434113,1690059,190409,0,190409,John Scott,"",true
1128559,3854485,190723,0,190723,Ilan Eshkeri,"",true
347035,1890836,190723,0,190723,Ilan Eshkeri,"",true
844409,3294061,190723,0,190723,Ilan Eshkeri,"",true
263109,1532411,190723,0,190723,Ilan Eshkeri,"",true
195590,1890834,190723,0,190723,Ilan Eshkeri,"",true
339987,1866059,190723,0,190723,Ilan Eshkeri,"",true
416398,1869302,194264,0,194264,Florent Marchet,"",true
659943,2515059,195285,0,195285,Éric Neveux,"",true
468284,2012699,195285,0,195285,Éric Neveux,"",true
589973,2307887,195285,0,195285,Éric Neveux,"",true
415381,1896692,196086,0,196086,Serj Tankian,"",true
514886,2069488,196086,0,196086,Serj Tankian,"",true
340595,4351835,196767,0,196767,Cezary Skubiszewski,"",true
436363,3183915,198185,0,198185,Shoulders,"",true
454652,2072632,200445,0,200445,Thomas Adès,"",true
579047,2746252,202067,0,202067,Ramin Djawadi,"",true
311324,1769929,202067,0,202067,Ramin Djawadi,"",true
524434,2804779,202067,0,202067,Ramin Djawadi,"",true
667739,3007948,202067,0,202067,Ramin Djawadi,"",true
368940,1634245,202067,0,202067,Ramin Djawadi,"",true
290512,1866631,202067,0,202067,Ramin Djawadi,"",true
665135,2359507,202067,0,202067,Ramin Djawadi,"",true
335787,3017912,202067,0,202067,Ramin Djawadi,"",true
68735,1662848,202067,0,202067,Ramin Djawadi,"",true
509730,2188380,202067,0,202067,Ramin Djawadi,"",true
453150,1843621,204205,0,204205,Jeff Beal,"",true
432602,1843627,204205,0,204205,Jeff Beal,"",true
556867,3711274,204205,0,204205,Jeff Beal,"",true
634528,3439532,205404,0,205404,Sean Callery,"",true
374547,652964,205732,0,205732,Jule Styne,"",true
574830,652964,205732,0,205732,Jule Styne,"",true
374547,2369517,205732,0,205732,Jule Styne,"",true
326333,2485381,205774,0,205774,Erik Sumo,"",true
821494,3144457,205850,0,205850,Cyril Morin,"",true
759930,4018587,207106,0,207106,Richard Hartley,"",true
717693,4018587,207106,0,207106,Richard Hartley,"",true
1320467,4018587,207106,0,207106,Richard Hartley,"",true
1236419,3865542,207671,0,207671,Pharrell Williams,"",true
324852,1816563,207671,0,207671,Pharrell Williams,"",true
414276,1697699,213161,0,213161,Sajid-Wajid,"",true
496339,2268989,213161,0,213161,Sajid-Wajid,"",true
320024,1483436,213161,0,213161,Sajid-Wajid,"",true
414453,1881638,214950,0,214950,Hammock,"",true
457854,1869456,219958,0,219958,Bernard Parmegiani,"",true
1380998,3565092,224234,0,224234,Jeymes Samuel,"",true
976584,3565092,224234,0,224234,Jeymes Samuel,"",true
976584,3575179,224234,0,224234,Jeymes Samuel,"",true
1380998,3575179,224234,0,224234,Jeymes Samuel,"",true
550201,2175525,224949,0,224949,Grandmaster Gareth,"",true
1115623,4028540,229911,0,229911,Paul Hertzog,"",true
589049,2491328,230935,0,230935,Robert Glasper,"",true
965979,2102580,232341,0,232341,Usha Khanna,"",true
