artist_id,artist_mbid,name,sort_name,artist_type,gender,artist_comment,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,area_name,area_mbid,begin_area_name,begin_area_mbid,end_area_name,end_area_mbid,aliases_text,artist_tags_text,isni_text,ipi_text,film_ct_in_spine,soundtrack_release_group_ct_in_spine,electronic_producer,jazz_traditional,media_composer_orchestral,pop_vocalist,rock_artist_band,world_folk_regional,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner
115727,ae258659-2e98-4edb-ae69-fc3db144377e,Erik Friedlander,"Friedlander, Erik",Person,Male,American cellist and composer,1960.0,7.0,1.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,New York,74e50e58-5deb-4b99-93a2-decbb365c07f,,,Eric Friedlander | Erik Friendlander,jazz,0000000055167677,,1,1,False,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116400,337d3faf-d9d2-49a9-9a5b-891cc90a43f7,Elia Cmíral,"Cmíral, Elia",Person,Male,composer,1950.0,10.0,1.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Czechoslovakia,88f49821-05a3-3bbc-a24b-bbd6b918c07b,,,Elia Cmiral | Elia David Cmiral | Elia David Cmíral | Ilja Cmíral,film composer,0000000059363595,00229932741,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117794,29b8e01f-ee0e-4b4e-a3b0-48f465d144b2,Martin Galway,"Galway, Martin",Person,Male,,1966.0,1.0,3.0,,,,Ireland,390b05d4-11ec-3bce-a343-703a366b34a5,Belfast,b3cb9848-1440-4c2b-b258-f849f8a9d50a,,,,c64 | chiptune | electronic | video game,000000005002348X,00431993249,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117798,421c468e-a4bf-4597-b1a0-77092ffb1f0a,Para One,Para One,Person,Male,,1979.0,4.0,2.0,,,,France,08310658-51eb-3801-80de-5a0739207115,Orléans,5f5bcaab-497e-412a-b536-16baed9869d4,,,Paraone,,0000000078485088,00153983251,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118474,a5511b19-c0af-4886-ab1a-042980644dd2,Camille,Camille,Person,Female,French singer Camille Dalmais,1978.0,3.0,10.0,,,,France,08310658-51eb-3801-80de-5a0739207115,Paris,dc10c22b-e510-4006-8b7f-fecb4f36436e,,,Camille Dalmais,chanson française | french | european | folk | france | francophone | français | french singer | world | todo-works,0000000103741179,00428949510,1,1,False,False,False,False,False,True,2024,True,False,True,True,True,False,True,True,True,False,True,True,False,False
120298,31d2041c-985d-48f7-b6e2-2a70cdf14853,Courtney Love,"Love, Courtney",Person,Female,"US rock vocalist, widow to Kurt Cobain",1964.0,7.0,9.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,San Francisco,83f22bb6-4631-443c-bace-9fae8540362a,,,Courtney Love Cobain | Courtney Michelle Harrison | Courtney Michelle Love | コートニー・ラブ,rock | alternative rock,0000000059326698 | 0000000399527357,00232510513,2,1,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120423,ba352c1a-8838-4da1-ab7c-22ea098a9a20,Antonio Pinto,"Pinto, Antonio",Person,Male,Brazilian score composer,1967.0,,,,,,Brazil,f45b47f8-5796-386e-b172-6c31b009a5d8,Rio de Janeiro,9443d4f5-668c-4f30-96bd-6caf831de30f,,,Alves Pinto | Antonio Alves | Antonio Alves Pinto | Antonio Pinto | Antonio Pitno | Antônio Alves Pinto | Antônio Gontijo Alves Pinto | Antônio Pinto | Pinto,,0000000079721214,00282506173 | 00282506271 | 00525806746,7,7,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120478,0093cf21-ed2e-446d-921c-e716e05bdfe5,John Kongos,"Kongos, John",Person,Male,,1945.0,8.0,6.0,,,,South Africa,50cc7852-862e-30ae-aa82-385fe7135b7f,Johannesburg,291777c2-c48d-4002-9a0d-c7f87fea5c2b,,,John Theodore Kongos,,0000000063045987,,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120677,ff621094-2a76-401f-8398-b75b5fd2be24,Johnny Marr,"Marr, Johnny",Person,Male,,1963.0,10.0,31.0,,,,Manchester,852531bf-3410-401f-b432-9c3157a386b9,Ardwick,3ac03db8-15aa-4892-b13d-bf1e64168c29,,,John Martin Maher | Marr,british | rock | alternative rock | britannique | guitarist | guitariste | harmonicist | harmoniciste | uk,0000000078391591,00121732510 | 00122405620,1,1,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120977,0df890e1-f4f2-4b21-a413-cd8af1af32d8,Christophe Beck,"Beck, Christophe",Person,Male,Canadian score composer,1972.0,11.0,30.0,,,,Canada,71bbafaa-e825-3e15-8ca9-017dcad1748b,Montréal,c3cc624e-b963-49cf-ad0b-e318cb341963,,,Beck | Chris Beck | Christof Beck | Christoff Beck | Christophe Back | Christophe Beck | Christopher Beck | Chritsophe Beck | Cristopher Beck | Jean Beck | Jean Christophe | Jean Christophe Beck | Jean‐Christophe | Jean‐Christophe Beck | Кристоф Бек,film composer | television composer,0000000121455109,00182842162 | 00244898426,12,13,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123002,d32bf1ca-9cbd-4b75-a783-589304094210,J. Peter Robinson,"Robinson, J. Peter",Person,Male,English score composer,1945.0,9.0,16.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Fulmer,2914ba1e-2128-4cbc-9479-be46902ee679,,,J Robinson | J. Peter Robinson | J. Robinson | John Peter | John Peter Robinson | John Robinson | Peter Robinson | Robinson,,0000000119483995,00126230511,1,1,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123116,e9fcfbbf-1743-4f73-8744-ada8da7394ea,Jonny Greenwood,"Greenwood, Jonny",Person,Male,English musician and score composer,1971.0,11.0,5.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Oxford,33587495-c775-4483-b819-931c4cf438cd,,,Greenwood | Jhon Greenwood | Jhonny Greenwood | John Greenwood | Johnny Greenwood | Jon Greenwood | Jonathan Greenwood | Jonathan Richard Guy Greenwood | Jonn Greenwood | Jonny Green Wood | Jonny Greenwod | Jonny Greenwood | Jonny Grenwood | ジョニー・グリーンウッド,british | classical crossover | easy listening soundtracks and musicals | english | rock | uk,0000000116816029,00177197237 | 00178205856,7,6,False,False,False,False,True,False,2025,True,False,False,False,True,False,False,False,True,False,False,False,False,False
124098,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,"Winehouse, Amy",Person,Female,,1983.0,9.0,14.0,2011.0,7.0,23.0,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Southgate,c9bf7b06-c753-4c03-b35c-b27364b77e2e,Camden,627f7b90-32b6-4bc6-b11e-ee1d86ca1cd7,Amy Jade Winehouse | Amy Whinehouse | Amy Winhouse | エイミー・ワインハウス,soul | contemporary r&b | jazz | neo soul | neo-soul | 27 club | jazz pop | pop soul | vocal jazz | crossover jazz | r&b | rhythm & blues | blues | british | death by drug overdose | death by overdose | easy listening | english | frank | i heard love is blind | jazz and blues | pop | uk,0000000079920467,00461733556,1,1,False,True,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124855,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,Metric,Metric,Group,,indie rock,1998.0,,,,,,Canada,71bbafaa-e825-3e15-8ca9-017dcad1748b,Toronto,74b24e62-d2fe-42d2-9d96-31f2da756c77,,,,indie rock | canada | 00s | 10s | electronic | female vocalists | new wave | pop | soft rock,0000000110905178,,1,1,True,False,False,True,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125974,3916e074-5c71-493a-8815-a78fc7d26ec2,John Kander,"Kander, John",Person,Male,composer,1927.0,3.0,18.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Kansas City,c1fc21db-40e9-47f5-af93-f3ebe6581113,,,John Harold Kander | Kander,american,0000000109078320,00015835196,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126498,643f0b8a-d835-4f45-bb79-84dd5ac96b4a,Himesh Reshammiya,"Reshammiya, Himesh",Person,Male,,1973.0,7.0,23.0,,,,India,d31a9a15-537f-3669-ad53-25753ddd2772,Mumbai,e24de96f-81de-4021-8af3-1b656b6b1e42,,,Himesh Reshamiya | Himesh Vipin Reshammiya,filmi,000000010862318X | 0000000478230164,00436902258,5,5,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127266,0ab89ff8-f54e-4459-9aaf-ac48ca42d424,Harald Kloser,"Kloser, Harald",Person,Male,,1956.0,7.0,9.0,,,,Austria,caac77d1-a5c8-3e6e-8e27-90b44dcc1446,Hard,9cf912e3-9a0f-43d9-ae2c-a7c88b9fd56b,,,,film composer | classical | score | soundtrack,0000000114388681,00205734587,3,3,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128193,2f031686-3f01-4f33-a4fc-fb3944532efa,Benny Andersson,"Andersson, Benny",Person,Male,ABBA,1946.0,12.0,16.0,,,,Sweden,23d10872-f5ae-3f0c-bf55-332788a16ecb,Vällingby,433bcfaa-e06e-45db-bbc5-b36a9f64b358,,,A. Andersson | Benny Anderson | Benny Goran Bror Goeran Andersson | Göran Bror Benny Andersson | Б. Андерссон,ballad | folk | musical | pop | rock | composer,0000000109051363,00000910738 | 00241090113,1,1,False,False,True,True,True,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129356,a705770b-b67d-43ad-bacc-d7a4fbc3318b,Kristopher Carter,"Carter, Kristopher",Person,Male,,1972.0,2.0,5.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Bexar County,2d46d708-a3ae-496d-9b6d-aa0c77a8c1bf,,,Kris Carter,,0000000068346033,,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129937,1d88ba17-a816-40e6-9194-9c249097323b,Kíla,Kíla,Group,,Irish folk music/world music group,1987.0,10.0,,,,,Ireland,390b05d4-11ec-3bce-a343-703a366b34a5,Dublin,462e7952-4fa9-43cd-bc24-2c5c9cd5dd47,,,Kila,folk,0000000113804188,,1,1,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131161,1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,Eddie Vedder,"Vedder, Eddie",Person,Male,,1964.0,12.0,23.0,,,,Seattle,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Evanston,860a21bd-92a4-462f-a000-3eefc57ed793,,,Ed Vedder | Eddie Jerome Vedder | Edward Louis Seversen III | Edward Vedder,acoustic rock | folk rock | film soundtrack | rock | singer-songwriter | alternative rock,0000000114710124,00334084089,1,1,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134347,9af7a998-33f9-4900-9396-9b5e1862298d,Dario Marianelli,"Marianelli, Dario",Person,Male,Italian score composer,1963.0,6.0,21.0,,,,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Pisa,94d4ab95-5d53-4b43-8a12-fe11c8961c2f,,,Dario Maranelli | Dario Marianeli | Dario Marianelli | Dario Marianellis | Dario Marianelly | Dario Marianetti | Dario Mariannelli | Dario Marinelli | Dario Marrianelli | Dario Maryanelli | Dario Morianelli | Darrio Marianelli | Daryo Marianelli | Derio Marianelli | Marianelli,academy award winner | cinematic classical | european | film composer | italian,0000000114408080,,10,10,False,False,True,False,False,False,2017,False,False,False,False,False,False,False,False,True,False,False,False,False,False
135408,14d78134-bb77-4c1e-8c9b-b74284abf1cc,Belinda,Belinda,Person,Female,Mexican singer and actress,1989.0,8.0,15.0,,,,Mexico,3e08b2cd-69f3-317c-b1e4-e71be581839e,Madrid,9ddf829c-48ee-4457-a80d-f7370f24f2ec,,,Belinda Peregrín Schüll,dance-pop | electropop | pop | teen pop,0000000090466461 | 0000000382825497,00608567918 | 00619111865 | 00619111963,1,1,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136198,0171668b-ba7a-4cef-8a28-22aa782dd56c,Zoë Keating,"Keating, Zoë",Person,Female,,1972.0,2.0,2.0,,,,Vermont,a3435b4a-f42c-404e-beee-f290f62a5e1c,Guelph,3013a6c3-6235-4e21-8ee6-9fc840e5e4fb,,,Zoë Clare Keating,cello | contemporary classical | instrumental,000000011496743X | 0000000399025939,00491718136,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136847,6b37c90e-5077-4097-988f-d64f2eb42f63,Fermín Muguruza,"Muguruza, Fermín",Person,Male,,1963.0,4.0,20.0,,,,Spain,471c46a7-afc5-31c4-923c-d0444f5053a4,Irun,b8998028-e5c6-45db-ac51-124399a3aa60,,,Fermin Muguraza | Fermin Muguruza & Kontrakantxa Sound Anti-System,basque | punk | rock | spain,0000000055544655,00205280898,1,1,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137803,d262ea27-3ffe-40f7-b922-85c42d625e67,Pitbull,Pitbull,Person,Male,American rapper,1981.0,1.0,15.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Miami,4a9aeb42-3763-4234-8fb8-1167ac1dfdfe,,,Armando C. Perez | Armando Christian Pérez | Mr. 305 | Mr. Worldwide | Pit Bull | Pitbull Cuban,dance-pop | electropop | dance | electro house | eurodance | hip hop | latin pop | pop rap | southern hip hop | 2000s | 2010s | hip house | latin | global warming meltdown | hiphop | maltido | pitbull,0000000078456455 | 0000000368470028,00419848323,1,1,False,False,False,True,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138100,721b028f-aa1f-4aad-ab4d-4e6efed277ca,Vector Lovers,Vector Lovers,Person,Male,,1969.0,,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Reading,9f11c5cc-b4b5-4589-8476-bc863930caa7,,,,electronic | idm,0000000056579366,,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138232,c7ee3bc9-780c-42c0-91e9-4cd70ad692d3,Tim Hecker,"Hecker, Tim",Person,Male,,1974.0,,,,,,Canada,71bbafaa-e825-3e15-8ca9-017dcad1748b,Vancouver,6ccc62d1-bdd8-4f08-8fae-bfaa5310e5ef,,,Timothy Hecker,ambient | drone | electroacoustic | electronic | canadian | 4ad | canada | dark ambient | experimental | experimental electronic | glitch | mandible | noise,0000000080121451,00487840506,1,1,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140170,713563d3-afb5-4d75-9994-921b46cef072,Debbie Wiseman,"Wiseman, Debbie",Person,Female,,1963.0,5.0,10.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,London,f03d09b3-39dc-4083-afd6-159e3f0d462f,,,Debra Louise Wiseman,film composer | soundtracks,0000000114393720,00122107041 | 00159708830,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140916,51431f95-eb92-4b2c-a09f-ee4f73d094fb,Paolo Buonvino,"Buonvino, Paolo",Person,Male,Italian score composer,1968.0,3.0,29.0,,,,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Scordia,ba6062a1-3491-421f-a6fb-bad141efa360,,,Buonvino | Paolo Bonvino | Paolo Buon Vino | Paolo Buon-vino | Paolo Buonino | Paolo Buonivino | Paolo Buonovino | Paolo Buonvinio | Paolo Buonvinno | Paulo Buonvino,classical,0000000359959542,00184329456,2,2,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142472,0008af7d-2aa1-4b4d-80af-b3b64ee3cac6,Miklós Rózsa,"Rózsa, Miklós",Person,Male,composer,1907.0,4.0,18.0,1995.0,7.0,27.0,Hungary,312bc5bb-7e43-3e63-81c6-b4d712b37b2c,Budapest,f1ac379f-8cd3-45c3-8da0-80c429b36c5e,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Miklos Rosza | Miklos Rozsa,american composer | classical | composer | film composer | soundtrack,0000000121483230,00026923090,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142599,03cfec4a-9885-444c-9e74-5fbab5861106,Tyler Bates,"Bates, Tyler",Person,Male,American musician and score composer,1965.0,6.0,5.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,,,Bates | Lucas Bates | Tayler Bates | Tiler Bates | Tyler Bate | Tyler Bates | Tyler Batess | Tyler Battes | Tyler Betas | Tyler Lee Bates | Tyler Lucas | Tyler Lucas Bates | Tylor Bates,soundtrack | orchestral | american | composer | film composer | game | score | vgm | video game,0000000119477114,00335693836,13,13,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144246,b555a525-f5d0-43e1-87aa-94a0c80cc5e3,Stefan Nilsson,"Nilsson, Stefan",Person,Male,Swedish film composer and pianist,1955.0,7.0,27.0,2023.0,5.0,25.0,Sweden,23d10872-f5ae-3f0c-bf55-332788a16ecb,Övertorneå Municipality,3a807ead-61ad-4d70-b4a4-bc0e63e3394b,Saltsjöbaden,50c8757d-4bbe-4f44-9875-7328f03869ea,Dan Stefan Nilsson,film composer,0000000076903207,00039119581,2,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144790,79d140f2-a14d-426c-929a-f8e7dd399b09,William Ross,"Ross, William",Person,Male,"composer, orchestrator, arranger, conductor",1948.0,7.0,12.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Ventura,1ba8f726-6c07-4ecc-b9ac-bd13195306dd,,,Bill Ross,film composer,0000000109397524,,4,3,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144827,e91c7817-73af-4bd8-a707-71e41aa6aa27,Theodore Shapiro,"Shapiro, Theodore",Person,Male,American score composer,1971.0,9.0,29.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,"Washington, D.C.",af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,,,Michael Shapiro | Shapiro | Teddy Shapiro | Teo Shapiro | Theo Shapiro | Theodor Shapiro | Theodore Michael | Theodore Michael Shapiro | Theodore Sapiro | Theodore Shapiro | Theodore Shapirol | Theodore Shapiron | Theodore Shapirro | Theodore Shappiro | Theodore Shapyro | Theodore Shaspiro | Theodoure Shapiro | Thoedore Shapiro,film composer,0000000108580079,00179925023 | 00179925121,20,21,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145098,deff82b2-f269-47fc-b0bc-383a5c911acb,浜渦正志,"Hamauzu, Masashi",Person,Male,,1971.0,9.0,20.0,,,,Japan,2db42837-c832-3c27-b4a3-08198f75693c,München,89bbbab6-72de-43eb-81ba-e620ab207008,,,Hamauzu Masashi | Hamauzu Masasi | M.HAMAUZU | Masashi Hamauzu | 浜渦正志,final fantasy | vgm,0000000040318276,00602383380,1,1,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145308,62fbe76c-dd66-4b50-b4ec-f4f1b74b18d2,Christopher Gordon,"Gordon, Christopher",Person,Male,,,,,,,,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,London,f03d09b3-39dc-4083-afd6-159e3f0d462f,,,Christoper Gordon,composer | politician,0000000373659407,,2,2,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
